iteration|best_fitness|max_fitness|min_fitness|avg_fitness,best_accuracy|best_precision|best_recall|best_f1|features_selected|best_mask
18,0.677675,0.677675,0.560652,0.602976,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
19,0.677675,0.635972,0.566395,0.603663,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
20,0.677675,0.626019,0.552566,0.593451,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
21,0.677675,0.628146,0.570818,0.599574,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
22,0.677675,0.634050,0.565119,0.595509,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
23,0.677675,0.626255,0.573634,0.602019,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
24,0.677675,0.647131,0.595616,0.619172,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
25,0.677675,0.648840,0.575151,0.612657,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
26,0.677675,0.629800,0.565544,0.603761,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
27,0.677675,0.638855,0.572334,0.604813,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
28,0.677675,0.629328,0.573851,0.605283,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
29,0.677675,0.659057,0.577750,0.613463,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
30,0.677675,0.616747,0.571685,0.594927,0.714286,0.509907,0.405167,0.439433,143,010110110100101010110001111111001100001101000001101101000111100010111001011111111011110110101101110100001111011000110110101110101101010111101001101101010111100110000111011011000110000010011010100111001100011100100100001100100000001101001001001101001000011010011100110110010001100
